ip,time,class_0,class_1,class_2,class_3,class_4
38.167.252.110,2023-09-26 00:00:00,0,0.0,7.400425813214695,7.07327499498377,3.9586530162187596
38.167.252.110,2023-09-27 00:00:00,0,2.340297347556195,0.0,7.7595455027573585,0.3750305711373314
38.167.252.110,2023-09-28 00:00:00,0,0.0,6.431003742772684,0.0,2.6787659752254567
38.167.252.110,2023-09-29 00:00:00,0,0.0,1.0071094165403638,1.122213560341534,0.0
38.167.252.110,2023-09-30 00:00:00,0,0.0,7.458227263970246,0.0,3.1680933627655863
78.120.191.211,2023-09-01 00:00:00,0,0.0,0.0,5.334312793515599,2.7181020096283848
78.120.191.211,2023-09-02 00:00:00,0,7.687053319629948,0.0,5.719225020966647,2.895196031518492
78.120.191.211,2023-09-03 00:00:00,0,0.0,0.24855016573012256,1.0489863448163261,2.00569838347605
78.120.191.211,2023-09-04 00:00:00,0,0.0,2.990810962332432,0.0,7.912764091353246
78.120.191.211,2023-09-05 00:00:00,0,8.378668288605397,0.0,0.0,2.4060671679627
78.120.191.211,2023-09-06 00:00:00,0,0.0,8.735604158311641,5.8639294218433875,0.0
78.120.191.211,2023-09-07 00:00:00,0,0.0,0.0,1.927006046765971,2.6988542574051833
78.120.191.211,2023-09-08 00:00:00,0,0.0,0.18260220327959598,2.055115266483271,0.0
78.120.191.211,2023-09-09 00:00:00,0,0.0,0.0,1.3897562188656698,0.6178722082812538
78.120.191.211,2023-09-10 00:00:00,0,0.0,0.0,2.7799463941644498,9.136856211584698
78.120.191.211,2023-09-11 00:00:00,0,5.018968236688666,3.5384487430130864,3.9647216648781045,4.119523930875451
78.120.191.211,2023-09-12 00:00:00,0,3.250390853621151,0.0,1.427431782220221,0.0
78.120.191.211,2023-09-13 00:00:00,0,0.0,0.0,0.0,0.019621007140773195
78.120.191.211,2023-09-14 00:00:00,0,0.0,0.0,8.86555997907047,6.327235545573741
78.120.191.211,2023-09-15 00:00:00,0,0.0,0.0,0.15794477889813252,1.8096230411049363
78.120.191.211,2023-09-16 00:00:00,0,0.0,0.0,3.262597572626106,1.8245228912198297
78.120.191.211,2023-09-17 00:00:00,0,0.0,9.56696150040737,4.6066327022879054,0.7298700895079957
78.120.191.211,2023-09-18 00:00:00,0,0.0,0.0,6.106591981726599,8.695544178362857
78.120.191.211,2023-09-19 00:00:00,0,0.774295048862812,0.0,3.0100029180997168,0.0
78.120.191.211,2023-09-20 00:00:00,0,0.0,0.0,9.230911413738532,1.0742681580965807
78.120.191.211,2023-09-21 00:00:00,0,0.0,0.0,2.0141575139138377,4.352378753074224
78.120.191.211,2023-09-22 00:00:00,0,0.0,9.7322876854444,8.992027733192874,0.9803288523945874
78.120.191.211,2023-09-23 00:00:00,0,0.0,1.066183413667302,4.2667505840764255,8.99228278907921
78.120.191.211,2023-09-24 00:00:00,0,2.0214318692093523,0.0,0.0,9.044836964642306
78.120.191.211,2023-09-25 00:00:00,0,0.0,3.7800141908189877,3.0067274438625136,0.0
78.120.191.211,2023-09-26 00:00:00,0,0.0,0.0,3.9331605216252963,0.0
78.120.191.211,2023-09-27 00:00:00,0,0.0,6.509752303279113,0.0,8.455034538910631
78.120.191.211,2023-09-28 00:00:00,0,0.0,0.0,3.513588189034562,9.24217522354536
78.120.191.211,2023-09-29 00:00:00,0,0.0,0.0,1.2069019564660277,0.0
78.120.191.211,2023-09-30 00:00:00,0,3.116468612043002,0.0,5.9581129024028945,0.0
104.161.150.227,2023-09-01 00:00:00,0,6.9079260281381325,0.0,2.454225651748737,6.795023351255165
104.161.150.227,2023-09-02 00:00:00,0,0.0,0.0,0.0,6.140573791797937
104.161.150.227,2023-09-03 00:00:00,0,0.0,4.032040566824592,0.0,5.266631352429767
104.161.150.227,2023-09-04 00:00:00,0,0.0,0.0,4.618191744030086,2.951621795885245
104.161.150.227,2023-09-05 00:00:00,0,1.2672965251159096,0.9785241946328316,0.0,8.5908156113807
104.161.150.227,2023-09-06 00:00:00,0,0.0,0.0,6.17374343212786,9.542935182960777
104.161.150.227,2023-09-07 00:00:00,0,0.0,0.0,2.2382552726214824,0.9730833470335098
104.161.150.227,2023-09-08 00:00:00,0,0.0,9.83092106701651,2.916237767159692,9.828285685788769
104.161.150.227,2023-09-09 00:00:00,0,0.0,3.275293037653577,4.167622111574861,7.990725970560098
104.161.150.227,2023-09-10 00:00:00,0,0.0,9.599937861422067,0.9673352584568551,1.2219380458061446
104.161.150.227,2023-09-11 00:00:00,0,0.0,0.0,1.9770198492520863,2.6661987728014545
104.161.150.227,2023-09-12 00:00:00,0,0.0,0.0,6.835946182914137,0.0
104.161.150.227,2023-09-13 00:00:00,0,0.0,0.0,8.424093390088682,0.5013770616674462
104.161.150.227,2023-09-14 00:00:00,0,0.0,0.0,0.0,0.0
104.161.150.227,2023-09-15 00:00:00,0,0.0,3.998250246379136,5.113905083168331,9.085022746884562
104.161.150.227,2023-09-16 00:00:00,0,0.0,0.0,0.0,4.025145444236324
104.161.150.227,2023-09-17 00:00:00,0,0.0,0.0,7.440586237342518,6.833929735040815
104.161.150.227,2023-09-18 00:00:00,0,0.0,9.676190898527551,0.0,0.0
104.161.150.227,2023-09-19 00:00:00,0,0.0,1.7776525049027359,0.0,2.8744834003333497
104.161.150.227,2023-09-20 00:00:00,0,0.0,0.0,0.0,2.0389003081236945
104.161.150.227,2023-09-21 00:00:00,0,0.0,0.0,0.0,0.0
104.161.150.227,2023-09-22 00:00:00,0,2.3897258946776367,4.815025556678503,7.665867037876409,6.651526097681338
104.161.150.227,2023-09-23 00:00:00,0,0.0,8.691372752427439,0.0,9.080680153214477
104.161.150.227,2023-09-24 00:00:00,0,0.0,0.0,0.0,5.500716096918502
104.161.150.227,2023-09-25 00:00:00,0,0.0,1.001861255842812,9.504956708180533,5.144585421648708
104.161.150.227,2023-09-26 00:00:00,0,0.0,0.0,9.78395927380254,0.8981076036894919
104.161.150.227,2023-09-27 00:00:00,0,0.0,8.99023100364159,0.0,1.3958690410637198
104.161.150.227,2023-09-28 00:00:00,0,0.0,8.107879792520844,9.772262499826086,7.886590693781983
104.161.150.227,2023-09-29 00:00:00,0,0.0,0.0,5.085766716591163,5.399466490669197
104.161.150.227,2023-09-30 00:00:00,0,1.3343837148755255,0.0,5.314658271168142,7.914037431750608
208.98.100.13,2023-09-01 00:00:00,0,0.0,0.0,8.210117530353644,5.42033520581573
208.98.100.13,2023-09-02 00:00:00,0,0.0,5.742994835809419,2.4149990008056,0.0
208.98.100.13,2023-09-03 00:00:00,0,0.0,0.0,5.234100267110312,3.9354106206051687
208.98.100.13,2023-09-04 00:00:00,0,0.0,8.644892231584052,1.6384587093663194,3.7663972942430823
208.98.100.13,2023-09-05 00:00:00,0,0.0,0.0,8.906549239060856,1.705466367634828
208.98.100.13,2023-09-06 00:00:00,0,0.0,2.2121804039579085,9.16690202092689,4.508802099738942
208.98.100.13,2023-09-07 00:00:00,0,0.0,0.0,0.0,6.518050507770525
208.98.100.13,2023-09-08 00:00:00,0,0.0,0.0,3.2271775512184053,1.095639527620208
208.98.100.13,2023-09-09 00:00:00,0,0.0,9.738047117661864,0.0,5.888176919847704
208.98.100.13,2023-09-10 00:00:00,0,0.0,0.0,8.650715294023646,6.966691451802083
208.98.100.13,2023-09-11 00:00:00,0,0.0,0.0,6.200022588921245,1.454657381516029
208.98.100.13,2023-09-12 00:00:00,0,0.0,5.925642521717489,0.0,5.586308493652914
208.98.100.13,2023-09-13 00:00:00,0,9.796028265527998,0.0,9.123977322074413,2.459800233086049
208.98.100.13,2023-09-14 00:00:00,0,0.0,0.0,4.059677642265143,0.0
208.98.100.13,2023-09-15 00:00:00,0,0.0,0.0,0.0,0.7094417506278528
208.98.100.13,2023-09-16 00:00:00,0,0.0,0.0,0.0,0.5874775021592882
208.98.100.13,2023-09-17 00:00:00,0,0.5257080853689544,0.0,3.1581715913831543,0.0
208.98.100.13,2023-09-18 00:00:00,0,0.0,9.453726831470718,0.4938248037118087,6.244734254742824
208.98.100.13,2023-09-19 00:00:00,0,0.0,0.0,7.099106133767432,6.25856280512574
208.98.100.13,2023-09-20 00:00:00,0,9.132120447277472,3.0222190603712584,4.652506672449933,2.415243862421965
208.98.100.13,2023-09-21 00:00:00,0,7.475149634305254,2.185212770010334,2.795568550977782,5.8925877183338615
208.98.100.13,2023-09-22 00:00:00,0,0.0,5.519878994067674,0.25273030251911743,4.507504463473006
208.98.100.13,2023-09-23 00:00:00,0,0.0,0.0,0.0,4.301427169694386
208.98.100.13,2023-09-24 00:00:00,0,0.0,4.400840758374177,0.0,7.558417571673251
208.98.100.13,2023-09-25 00:00:00,0,0.0,1.7903368283264887,0.0,8.758152884128613
208.98.100.13,2023-09-26 00:00:00,0,0.0,1.3878090834726486,0.0,9.723848174067765
208.98.100.13,2023-09-27 00:00:00,0,3.2188294418851857,0.0,0.0,8.334600332731254
208.98.100.13,2023-09-28 00:00:00,0,0.0,0.0,4.182738732500322,0.5048341119772937
208.98.100.13,2023-09-29 00:00:00,0,0.0,0.935737577628748,4.709955940764868,0.7173162564336255
208.98.100.13,2023-09-30 00:00:00,0,0.0,1.1650967545468405,0.0,6.008896894314709
84.254.184.50,2023-09-01 00:00:00,0,0.0,0.0,2.818231180405515,3.1437287008913595
84.254.184.50,2023-09-02 00:00:00,0,9.524735532919705,0.0,9.185524659607715,3.948888485980425
84.254.184.50,2023-09-03 00:00:00,0,4.5613972828493115,6.882703950959446,0.0,7.4673212329617495
84.254.184.50,2023-09-04 00:00:00,0,0.0,0.0,1.990925490119182,9.147326093568696
84.254.184.50,2023-09-05 00:00:00,0,0.0,0.0,7.047115925776263,0.0
84.254.184.50,2023-09-06 00:00:00,0,0.0,0.0,6.404215649409314,0.0
84.254.184.50,2023-09-07 00:00:00,0,0.0,0.0,0.0,6.987093544228138
84.254.184.50,2023-09-08 00:00:00,0,3.0666529167346535,3.7423518441476498,5.042849265965402,8.271367799860814
84.254.184.50,2023-09-09 00:00:00,0,0.0,0.0,9.363135476539398,0.0
84.254.184.50,2023-09-10 00:00:00,0,0.0,0.6069643114321654,0.0,1.3954755678181063
84.254.184.50,2023-09-11 00:00:00,0,0.0,3.2979471291343607,0.0,0.0
84.254.184.50,2023-09-12 00:00:00,0,0.0,0.0,0.0,0.03187386274610016
84.254.184.50,2023-09-13 00:00:00,0,0.0,0.0,0.0,6.995465382237452
84.254.184.50,2023-09-14 00:00:00,0,2.4167988926523734,0.0,0.0,8.081895740799776
84.254.184.50,2023-09-15 00:00:00,0,0.0,0.0,2.3924298075579378,0.0
84.254.184.50,2023-09-16 00:00:00,0,0.0,0.0,2.4697077722064096,0.0
84.254.184.50,2023-09-17 00:00:00,0,0.0,0.0,0.5969620992090063,6.853365833830553
84.254.184.50,2023-09-18 00:00:00,0,0.0,0.0,5.382293876811598,9.171481067214682
84.254.184.50,2023-09-19 00:00:00,0,0.0,0.0,4.999522278709197,9.28685756741801
84.254.184.50,2023-09-20 00:00:00,0,1.907637561216724,4.9724011955353165,8.70815994589209,1.2190624612900403
84.254.184.50,2023-09-21 00:00:00,0,6.894199451141578,0.0,3.0224678694732035,3.4340285890198774
84.254.184.50,2023-09-22 00:00:00,0,0.0,0.0,1.922927415811675,4.752155134216292
84.254.184.50,2023-09-23 00:00:00,0,0.0,9.630289211270709,8.982562449333647,6.687497150954377
84.254.184.50,2023-09-24 00:00:00,0,0.0,0.0587566767736003,0.0,0.0
84.254.184.50,2023-09-25 00:00:00,0,0.985506498913401,0.0,5.001263219925819,0.49048362193010897
84.254.184.50,2023-09-26 00:00:00,0,0.0,0.0,5.700678804359533,7.540913359906789
84.254.184.50,2023-09-27 00:00:00,0,0.0,0.0,0.5888650767910752,2.3498601323937596
84.254.184.50,2023-09-28 00:00:00,0,6.154489926264764,8.682921286863728,7.84219005292226,4.0733673247917865
84.254.184.50,2023-09-29 00:00:00,0,0.0,0.0,0.0,5.9125346795221425
84.254.184.50,2023-09-30 00:00:00,0,5.019393456560962,0.6005524443346111,0.0,4.5965059371455315
191.153.57.163,2023-09-01 00:00:00,0,0.0,0.0,8.15977369859603,0.0
191.153.57.163,2023-09-02 00:00:00,0,0.0,0.0,0.0,9.728984688833132
191.153.57.163,2023-09-03 00:00:00,0,3.776610095638363,0.0,5.132185425890034,7.419267007952764
191.153.57.163,2023-09-04 00:00:00,0,0.0,0.0,0.2704375273671422,0.0
191.153.57.163,2023-09-05 00:00:00,0,0.0,8.986799500547356,7.8994405114066355,9.631576628217653
191.153.57.163,2023-09-06 00:00:00,0,6.888498094759433,3.581776302811266,8.382005931690733,6.806484493778311
191.153.57.163,2023-09-07 00:00:00,0,0.0,9.859733049452245,0.0,0.0
191.153.57.163,2023-09-08 00:00:00,0,0.0,0.0,0.0,0.5826643023027334
191.153.57.163,2023-09-09 00:00:00,0,0.0,0.0,0.0,0.0
191.153.57.163,2023-09-10 00:00:00,0,3.8591259317385984,0.0,0.0,0.32421728244449444
191.153.57.163,2023-09-11 00:00:00,0,0.0,0.0,0.0,1.05481694754472
191.153.57.163,2023-09-12 00:00:00,0,0.0,9.84293461805906,0.0,4.417175363617133
191.153.57.163,2023-09-13 00:00:00,0,0.0,0.0,0.0,5.797903627998796
191.153.57.163,2023-09-14 00:00:00,0,0.0,0.0,2.314166166459345,8.077965121179512
191.153.57.163,2023-09-15 00:00:00,0,0.0,3.783083317388761,0.0,0.0
191.153.57.163,2023-09-16 00:00:00,0,0.0,6.831037832470411,5.934694197414979,0.11232362707326637
191.153.57.163,2023-09-17 00:00:00,0,0.0,0.0,6.749772222295949,3.000259058198531
191.153.57.163,2023-09-18 00:00:00,0,0.0,0.0,3.1404509569386785,3.2013749120991895
191.153.57.163,2023-09-19 00:00:00,0,6.7683621970389884,0.0,0.0,0.0
191.153.57.163,2023-09-20 00:00:00,0,0.0,0.0,1.2066093974602998,6.044642619793117
191.153.57.163,2023-09-21 00:00:00,0,0.0,0.0,7.796740046985107,0.3824143595927021
191.153.57.163,2023-09-22 00:00:00,0,0.0,1.9616262214612545,0.0,4.526686829793692
191.153.57.163,2023-09-23 00:00:00,0,0.0,0.0,3.880764447658027,1.2385255491287706
191.153.57.163,2023-09-24 00:00:00,0,0.0,0.0,7.954511419040261,0.1345577593795988
191.153.57.163,2023-09-25 00:00:00,0,0.0,5.5823930263167085,1.649193079277942,0.0
191.153.57.163,2023-09-26 00:00:00,0,0.0,0.0,6.218437878726345,4.045457693503921
191.153.57.163,2023-09-27 00:00:00,0,0.0,1.927963190749571,0.0,2.26490895898535
191.153.57.163,2023-09-28 00:00:00,0,0.0,0.0,0.0,9.904574841695549
191.153.57.163,2023-09-29 00:00:00,0,0.0,0.0,8.49714093787637,9.164284827974212
191.153.57.163,2023-09-30 00:00:00,0,0.0,0.0,0.0,3.7052536739872757
83.14.100.127,2023-09-01 00:00:00,0,7.746513850128829,0.0,0.0,6.291664691310613
83.14.100.127,2023-09-02 00:00:00,0,1.1478572973146395,0.0,0.6485828184184694,8.04832508307586
83.14.100.127,2023-09-03 00:00:00,0,0.0,0.0,6.709068803209785,0.0
83.14.100.127,2023-09-04 00:00:00,0,9.891850144693956,0.0,0.0,6.954111217105785
83.14.100.127,2023-09-05 00:00:00,0,0.0,0.0,0.0,8.641331745944248
83.14.100.127,2023-09-06 00:00:00,0,0.2947447329071906,0.0,8.102698527591238,0.0
83.14.100.127,2023-09-07 00:00:00,0,0.0,0.0,1.4607654741930842,1.7702245942662265
83.14.100.127,2023-09-08 00:00:00,0,0.0,7.563275098474253,0.0,0.0
83.14.100.127,2023-09-09 00:00:00,0,0.0,0.0,0.0,8.985096832727693
83.14.100.127,2023-09-10 00:00:00,0,0.0,9.178874353676289,0.0,3.7422069826083346
83.14.100.127,2023-09-11 00:00:00,0,0.0,0.0,9.780530503103272,1.5807485352129624
83.14.100.127,2023-09-12 00:00:00,0,0.0,6.091235269024848,9.402882023800885,9.32366682986688
83.14.100.127,2023-09-13 00:00:00,0,0.0,0.0,9.523659804970544,1.9558749891933025
83.14.100.127,2023-09-14 00:00:00,0,0.0,0.0,9.478784925758092,2.2509798629956776
83.14.100.127,2023-09-15 00:00:00,0,0.0,0.0,9.966208533607219,2.211931660502514
83.14.100.127,2023-09-16 00:00:00,0,7.582929448906385,6.836163446597584,1.6524116218517892,5.315420912779442
83.14.100.127,2023-09-17 00:00:00,0,0.0,0.0,8.735120663602313,1.1021548611455012
83.14.100.127,2023-09-18 00:00:00,0,0.0,0.0,2.0034811845300737,8.110930711747503
83.14.100.127,2023-09-19 00:00:00,0,0.0,0.0,0.0,2.0941318504389637
83.14.100.127,2023-09-20 00:00:00,0,0.0,0.0,3.160826599983407,0.0
83.14.100.127,2023-09-21 00:00:00,0,0.0,4.975245949402045,3.434871221295576,3.9198900707422677
83.14.100.127,2023-09-22 00:00:00,0,0.0,9.870946951261688,9.289668351619957,2.0112409674509237
83.14.100.127,2023-09-23 00:00:00,0,0.0,0.0,8.165231453531568,3.677251776450646
83.14.100.127,2023-09-24 00:00:00,0,0.0,7.509411909271689,2.3358689479885375,0.0
83.14.100.127,2023-09-25 00:00:00,0,0.0,0.0,0.0,6.125060667398783
83.14.100.127,2023-09-26 00:00:00,0,0.0,0.0,0.09756044710576339,5.580554613374723
83.14.100.127,2023-09-27 00:00:00,0,0.0,1.659614091497078,1.0162472885064133,5.642161724753914
83.14.100.127,2023-09-28 00:00:00,0,0.0,0.0,0.0,0.0
83.14.100.127,2023-09-29 00:00:00,0,0.0,0.0,1.6236243183084909,8.494740669471732
83.14.100.127,2023-09-30 00:00:00,0,0.0,5.945938624797094,6.59747139457557,6.895852234993826
190.215.17.101,2023-09-01 00:00:00,0,0.6267574014026633,6.557991895084317,0.0,3.5120485200882747
190.215.17.101,2023-09-02 00:00:00,0,0.0,6.414929088003153,8.669194992968649,6.300569868471738
190.215.17.101,2023-09-03 00:00:00,0,0.0,0.0,0.0,3.2155957983830663
190.215.17.101,2023-09-04 00:00:00,0,0.0,0.4287315456990426,0.0,5.015584472798551
190.215.17.101,2023-09-05 00:00:00,0,4.237068628167615,0.0,7.957518111535209,0.0
190.215.17.101,2023-09-06 00:00:00,0,0.0,0.0,5.081137392614003,3.761084710920609
190.215.17.101,2023-09-07 00:00:00,0,9.440306010733963,1.4194102162251654,4.590907798027936,4.577184945960024
190.215.17.101,2023-09-08 00:00:00,0,0.0,0.0,0.0,2.4270924303634986
190.215.17.101,2023-09-09 00:00:00,0,8.788957263991565,0.0,7.768016941284985,0.0
190.215.17.101,2023-09-10 00:00:00,0,2.2407643415909204,0.0,7.972325961882282,0.0
190.215.17.101,2023-09-11 00:00:00,0,0.0,0.0,2.6099723323850865,2.8904400420372465
190.215.17.101,2023-09-12 00:00:00,0,0.0,0.0,0.0,3.8786089034341744
190.215.17.101,2023-09-13 00:00:00,0,0.0,7.761441103378086,2.0856232426117294,1.245228392530131
190.215.17.101,2023-09-14 00:00:00,0,0.0,8.278986348851332,6.1355229810849,0.0
190.215.17.101,2023-09-15 00:00:00,0,0.0,0.0,1.86103871825826,3.8301944304949673
190.215.17.101,2023-09-16 00:00:00,0,0.0,3.6047106638309856,7.686597343290186,4.653950128486927
190.215.17.101,2023-09-17 00:00:00,0,0.0,0.0,0.0,6.8835316113178715
190.215.17.101,2023-09-18 00:00:00,0,0.0,0.0,0.0,0.8613801277778022
190.215.17.101,2023-09-19 00:00:00,0,0.0,0.0,4.036861732475608,4.206339520075813
190.215.17.101,2023-09-20 00:00:00,0,0.0,5.968632359202262,4.430998791765926,0.5174492379668538
190.215.17.101,2023-09-21 00:00:00,0,0.0,0.0,4.908950173573386,1.8744851091321224
190.215.17.101,2023-09-22 00:00:00,0,0.0,0.0,5.0717475578191475,2.4868076314149956
190.215.17.101,2023-09-23 00:00:00,0,0.0,0.0,6.701390631346652,6.8628238308672405
190.215.17.101,2023-09-24 00:00:00,0,5.304747374590788,0.0,9.055653914715823,3.1707282812468107
190.215.17.101,2023-09-25 00:00:00,0,0.0,0.0,0.30786825231283843,0.0
190.215.17.101,2023-09-26 00:00:00,0,0.0,4.471857213991399,8.78309179285974,8.665334863998698
190.215.17.101,2023-09-27 00:00:00,0,6.054341924623978,0.0,0.1805726098084104,9.600189043957599
190.215.17.101,2023-09-28 00:00:00,0,0.0,0.0,4.125784523546758,8.001824426885022
190.215.17.101,2023-09-29 00:00:00,0,0.0,0.0,0.0,0.0
190.215.17.101,2023-09-30 00:00:00,0,0.0,0.0,9.679604735866311,0.0
151.11.223.189,2023-09-01 00:00:00,0,0.0,0.0,0.0,7.783746304449859
151.11.223.189,2023-09-02 00:00:00,0,0.0,7.067158738864397,0.0,6.27708688187796
151.11.223.189,2023-09-03 00:00:00,0,0.0,0.6157837603133964,0.0,6.351488264370021
151.11.223.189,2023-09-04 00:00:00,0,0.0,0.0,0.0,2.9456102335154766
151.11.223.189,2023-09-05 00:00:00,0,5.973466967662789,0.0,0.0,6.30884167026138
151.11.223.189,2023-09-06 00:00:00,0,0.0,6.718840172246132,0.0,3.4967415253115854
151.11.223.189,2023-09-07 00:00:00,0,0.0,9.952588087641866,0.0,1.3393148529134347
151.11.223.189,2023-09-08 00:00:00,0,0.0,5.705111925587079,0.0,9.846622232987258
151.11.223.189,2023-09-09 00:00:00,0,4.022874760225422,5.227287274269916,3.293712418793091,6.813013171630573
151.11.223.189,2023-09-10 00:00:00,0,0.0,0.0,6.874818618630263,2.3249290666815723
151.11.223.189,2023-09-11 00:00:00,0,0.0,0.0,0.0,6.743628909460313
151.11.223.189,2023-09-12 00:00:00,0,0.0,0.0,4.704785072603672,4.32224062748144
151.11.223.189,2023-09-13 00:00:00,0,5.561001448076832,0.0,0.0,0.0
151.11.223.189,2023-09-14 00:00:00,0,0.0,8.469387045027911,5.522981325044746,0.0
151.11.223.189,2023-09-15 00:00:00,0,0.0,0.0,0.0,1.9649771504374103
151.11.223.189,2023-09-16 00:00:00,0,0.0,0.0,0.0,1.6228851437691005
151.11.223.189,2023-09-17 00:00:00,0,0.0,8.133819199413049,0.0,7.017298251657364
151.11.223.189,2023-09-18 00:00:00,0,3.3944982906557772,8.011943935395921,0.0,8.640066964659335
151.11.223.189,2023-09-19 00:00:00,0,0.0,7.9429718086479895,5.211606194770493,9.248256270899681
151.11.223.189,2023-09-20 00:00:00,0,0.0,0.0,9.519212008404883,5.842566823732568
151.11.223.189,2023-09-21 00:00:00,0,8.576995120012604,6.782417175341619,0.0,0.7967911335888278
151.11.223.189,2023-09-22 00:00:00,0,0.0,0.0,8.67362949749029,2.09781093846817
151.11.223.189,2023-09-23 00:00:00,0,0.0,0.0,3.5128439303396677,9.381316465184893
151.11.223.189,2023-09-24 00:00:00,0,0.0,0.0,3.875594674234123,0.0
151.11.223.189,2023-09-25 00:00:00,0,0.0,5.4372052812659275,0.0,5.881769538905979
151.11.223.189,2023-09-26 00:00:00,0,0.0,0.0,2.3822315278428485,0.0
151.11.223.189,2023-09-27 00:00:00,0,0.0,0.0,0.0,5.513903710053737
151.11.223.189,2023-09-28 00:00:00,0,0.0,4.286894369585513,0.0,7.201713118155611
151.11.223.189,2023-09-29 00:00:00,0,0.0,0.0,0.0,1.5795883004518374
151.11.223.189,2023-09-30 00:00:00,0,0.0,0.0,0.0,6.1779773080351905
147.116.70.52,2023-09-01 00:00:00,0,0.0,4.124976126816985,8.793188016655794,7.415567097948539
147.116.70.52,2023-09-02 00:00:00,0,0.0,0.0,7.912269153478584,9.405912651835829
147.116.70.52,2023-09-03 00:00:00,0,0.0,0.0,4.322614181703094,0.0
147.116.70.52,2023-09-04 00:00:00,0,0.0,0.0,6.822579123540925,7.905124712437389
147.116.70.52,2023-09-05 00:00:00,0,0.0,0.0,5.905753160671518,5.6772487371755265
147.116.70.52,2023-09-06 00:00:00,0,0.0,6.710445791816455,0.0,3.8648578073939777
147.116.70.52,2023-09-07 00:00:00,0,0.0,4.499925374141514,0.6516582120041947,4.384953989977946
147.116.70.52,2023-09-08 00:00:00,0,0.0,0.0,0.0,0.0
147.116.70.52,2023-09-09 00:00:00,0,5.742787898273972,7.891658954701578,7.255208252727641,7.418782891532217
147.116.70.52,2023-09-10 00:00:00,0,0.0,0.0,0.0,3.7742648262549006
147.116.70.52,2023-09-11 00:00:00,0,0.0,0.0,0.7379298810605139,4.270063298056961
147.116.70.52,2023-09-12 00:00:00,0,0.0,1.438479582319494,0.0,7.176892559888249
147.116.70.52,2023-09-13 00:00:00,0,0.0,0.0,9.102613639857255,7.8139041039081505
147.116.70.52,2023-09-14 00:00:00,0,0.0,0.0,2.678090050365581,6.6178941153240505
147.116.70.52,2023-09-15 00:00:00,0,0.0,0.0,0.0,7.653553590198946
147.116.70.52,2023-09-16 00:00:00,0,0.0,3.74065226964413,4.651904416284726,9.275553241250224
147.116.70.52,2023-09-17 00:00:00,0,0.0,0.0,6.679052429919301,3.843516736649384
147.116.70.52,2023-09-18 00:00:00,0,4.063336719213712,0.0,8.757017249344964,7.1817298462560295
147.116.70.52,2023-09-19 00:00:00,0,0.0,0.0,0.7011774001320004,0.0
147.116.70.52,2023-09-20 00:00:00,0,0.0,0.0,0.7328364305749413,4.329126011039702
147.116.70.52,2023-09-21 00:00:00,0,0.0,0.0,3.165466545496937,8.026520115412902
147.116.70.52,2023-09-22 00:00:00,0,8.837746168970002,0.0,0.0,0.0
147.116.70.52,2023-09-23 00:00:00,0,0.0,5.630827846867144,0.0,1.7730604072582967
147.116.70.52,2023-09-24 00:00:00,0,0.0,5.680507378668906,4.599886374972341,1.4515732253567903
147.116.70.52,2023-09-25 00:00:00,0,0.0,5.760795228620155,0.0,7.065504205498731
147.116.70.52,2023-09-26 00:00:00,0,0.0,4.499307033088382,0.0,0.8340741067088198
147.116.70.52,2023-09-27 00:00:00,0,7.936527350976791,9.908477619105913,4.265227429695032,5.569045752725997
147.116.70.52,2023-09-28 00:00:00,0,0.0,0.0,4.148748209154212,0.10380624729825261
147.116.70.52,2023-09-29 00:00:00,0,0.0,2.9670866317295195,2.457486903510727,6.412665744838298
147.116.70.52,2023-09-30 00:00:00,0,0.0,0.0,2.841389998579087,7.076415174841657
162.66.196.171,2023-09-01 00:00:00,0,0.0,3.527394321562025,2.713672853606025,4.28049716301356
162.66.196.171,2023-09-02 00:00:00,0,0.0,5.635517280572121,0.0,4.597956779660244
162.66.196.171,2023-09-03 00:00:00,0,0.0,0.0,0.0,0.9374032650702857
162.66.196.171,2023-09-04 00:00:00,0,7.710361766291831,0.0,0.0,3.8064169825946514
162.66.196.171,2023-09-05 00:00:00,0,0.0,0.0,8.523569644362889,5.4146622045196855
162.66.196.171,2023-09-06 00:00:00,0,0.0,5.599820160018019,9.958102684536806,4.110456552022621
162.66.196.171,2023-09-07 00:00:00,0,0.0,0.0,3.981181539154769,3.9645872649330727
162.66.196.171,2023-09-08 00:00:00,0,0.0,0.0,4.123403178697297,5.220622768321746
162.66.196.171,2023-09-09 00:00:00,0,0.0,2.876777096769713,3.408316717063269,9.398225165738674
162.66.196.171,2023-09-10 00:00:00,0,6.040912627688259,0.0,0.0,6.596233725957994
162.66.196.171,2023-09-11 00:00:00,0,0.0,0.0,4.569135534919164,1.2424317104370075
162.66.196.171,2023-09-12 00:00:00,0,0.0,0.0,0.0,0.0
162.66.196.171,2023-09-13 00:00:00,0,0.0,0.0,6.764690777605527,3.113663878506576
162.66.196.171,2023-09-14 00:00:00,0,0.0,0.0,0.0,9.5274674609715
162.66.196.171,2023-09-15 00:00:00,0,0.0,0.0,2.8739509829361243,0.0
162.66.196.171,2023-09-16 00:00:00,0,0.0,0.0,0.0,2.3150633534184473
162.66.196.171,2023-09-17 00:00:00,0,0.0,0.0,1.6660370294628724,1.0675126222896436
162.66.196.171,2023-09-18 00:00:00,0,0.0,0.0,0.0,1.4005907219919
